2.81,0.321540091
2.82,0.320906659
2.83,0.320276032
2.84,0.319648134
2.85,0.319023059
2.86,0.318400713
2.87,0.317781138
2.88,0.317164317
2.89,0.316550234
2.9,0.315938894
2.91,0.315330289
2.92,0.314724395
2.93,0.314121193
2.94,0.313520707
2.95,0.312922901
2.96,0.312327778
2.97,0.311735323
2.98,0.311145527
2.99,0.310558383
3,0.309973896
3.01,0.309392039
3.02,0.308812805
3.03,0.308236186
3.04,0.307662175
3.05,0.307090776
3.06,0.306521941
3.07,0.305955715
3.08,0.305392037
3.09,0.304830933
3.1,0.304272384
3.11,0.303716373
3.12,0.303162904
3.13,0.302611957
3.14,0.302063536
3.15,0.301517623
3.16,0.300974191
3.17,0.300433263
3.18,0.299894809
3.19,0.299358823
3.2,0.298825306
3.21,0.298294241
3.22,0.297765621
3.23,0.297239426
3.24,0.296715669
3.25,0.296194301
3.26,0.295675356
3.27,0.295158815
3.28,0.294644639
3.29,0.294132869
3.3,0.293623439
3.31,0.293116379
3.32,0.292611672
3.33,0.292109288
3.34,0.291609259
3.35,0.291111517
3.36,0.290616093
3.37,0.29012299
3.38,0.289632166
3.39,0.289143625
3.4,0.288657337
3.41,0.288173314
3.42,0.287691567
3.43,0.287212037
3.44,0.286734765
3.45,0.286259682
3.46,0.285786819
3.47,0.285316178
3.48,0.284847718
3.49,0.284381451
3.5,0.283917328
3.51,0.283455379
3.52,0.282995597
3.53,0.28253795
3.54,0.28206318
3.55,0.281545847
3.56,0.281031123
3.57,0.280519018
3.58,0.280009512
3.59,0.279502575
3.6,0.2789982
3.61,0.278496364
3.62,0.277997075
3.63,0.277500277
3.64,0.277006009
3.65,0.276514194
3.66,0.276024853
3.67,0.275537984
3.68,0.275053548
3.69,0.274571535
3.7,0.274091918
3.71,0.273614703
3.72,0.273139882
3.73,0.272667387
3.74,0.272197284
3.75,0.271729496
3.76,0.271264021
3.77,0.270800853
3.78,0.270339978
3.79,0.269881386
3.8,0.269425049
3.81,0.268970957
3.82,0.268519098
3.83,0.268069462
3.84,0.267622022
3.85,0.267176764
3.86,0.266733689
3.87,0.266292776
3.88,0.265853989
3.89,0.265417362
3.9,0.264982837
3.91,0.264550407
3.92,0.264120086
3.93,0.263691825
3.94,0.263265636
3.95,0.26284148
3.96,0.262419361
3.97,0.261999272
3.98,0.261581164
3.99,0.261165073
4,0.260750939
4.01,0.260338774
4.02,0.259928559
4.03,0.259520267
4.04,0.259113922
4.05,0.258709455
4.06,0.2583069
4.07,0.25790623
4.08,0.257507403
4.09,0.257110453
4.1,0.256715322
4.11,0.256322033
4.12,0.255930556
4.13,0.255540862
4.14,0.255152955
4.15,0.254766847
4.16,0.254382451
4.17,0.253999839
4.18,0.253618935
4.19,0.253239767
4.2,0.252862288
4.21,0.25248649
4.22,0.252112396
4.23,0.251739949
4.24,0.251369171
4.25,0.251000014
4.26,0.250632479
4.27,0.250266566
4.28,0.24990224
4.29,0.249539522
4.3,0.249178354
4.31,0.24881874
4.32,0.248460702
4.33,0.248104178
4.34,0.247749162
4.35,0.247395665
4.36,0.24704365
4.37,0.246693137
4.38,0.246344068
4.39,0.245996475
4.4,0.245650319
4.41,0.245305576
4.42,0.244962265
4.43,0.24462035
4.44,0.244279839
4.45,0.243940686
4.46,0.243602892
4.47,0.243266479
4.48,0.242931382
4.49,0.242597631
4.5,0.242265168
4.51,0.241934013
4.52,0.241604149
4.53,0.241275566
4.54,0.240948249
4.55,0.24062216
4.56,0.240297319
4.57,0.23997372
4.58,0.239651311
4.59,0.239330117
4.6,0.239010098
4.61,0.238691246
4.62,0.23837358
4.63,0.238057045
4.64,0.23774167
4.65,0.237427388
4.66,0.237114224
4.67,0.236802176
4.68,0.236491208
4.69,0.23618132
4.7,0.235872485
4.71,0.235564693
4.72,0.235257966
4.73,0.23495224
4.74,0.234647542
4.75,0.234343828
4.76,0.234041105
4.77,0.233739379
4.78,0.233438587
4.79,0.233138774
4.8,0.232839873
4.81,0.232541924
4.82,0.232244891
4.83,0.231948741
4.84,0.23165349
4.85,0.231359107
4.86,0.231065594
4.87,0.230772957
4.88,0.230481143
4.89,0.230190168
4.9,0.229899989
4.91,0.229610631
4.92,0.229322073
4.93,0.229034288
4.94,0.228747276
4.95,0.22846102
4.96,0.22817549
4.97,0.227890728
4.98,0.227606661
4.99,0.227323325
5,0.227040665
5.01,0.2267587
5.02,0.226477405
5.03,0.226196776
5.04,0.22591681
5.05,0.225637449
5.06,0.225358743
5.07,0.225080635
5.08,0.224803135
5.09,0.224526236
5.1,0.224249887
5.11,0.223974123
5.12,0.223698927
5.13,0.223424248
5.14,0.223150119
5.15,0.222876501
5.16,0.222603377
5.17,0.222330775
5.18,0.22205865
5.19,0.221786991
5.2,0.221515792
5.21,0.221245031
5.22,0.220974732
5.23,0.220704851
5.24,0.220435384
5.25,0.220166307
5.26,0.219897628
5.27,0.219629342
5.28,0.219361406
5.29,0.219093836
5.3,0.218826596
5.31,0.218559693
5.32,0.218293122
5.33,0.218026852
5.34,0.217760888
5.35,0.217495207
5.36,0.217229793
5.37,0.216964643
5.38,0.216699753
5.39,0.216435097
5.4,0.216170676
5.41,0.215906463
5.42,0.215642466
5.43,0.21537865
5.44,0.215115034
5.45,0.214851572
5.46,0.214588272
5.47,0.214325129
5.48,0.214062118
5.49,0.213799235
5.5,0.213536466
5.51,0.2132738
5.52,0.213011232
5.53,0.212748729
5.54,0.212486305
5.55,0.212223936
5.56,0.211961599
5.57,0.211699319
5.58,0.211437065
5.59,0.211174802
5.6,0.210912556
5.61,0.210650283
5.62,0.210387999
5.63,0.21012569
5.64,0.20986333
5.65,0.2096009
5.66,0.209338414
5.67,0.209075849
5.68,0.2088132
5.69,0.208550457
5.7,0.208287574
5.71,0.208024588
5.72,0.207761475
5.73,0.20749818
5.74,0.207234779
5.75,0.206971177
5.76,0.206707394
5.77,0.206443426
5.78,0.206179268
5.79,0.205914896
5.8,0.205650285
5.81,0.205385453
5.82,0.205120373
5.83,0.204855026
5.84,0.204589426
5.85,0.204323531
5.86,0.204057355
5.87,0.203790875
5.88,0.203524075
5.89,0.203256963
5.9,0.202989527
5.91,0.202721722
5.92,0.202453575
5.93,0.202185042
5.94,0.201916161
5.95,0.201646858
5.96,0.201377159
5.97,0.20110708
5.98,0.200836537
5.99,0.200565586
6,0.200294181
6.01,0.200053464
6.02,0.199848288
6.03,0.199643411
6.04,0.199438867
6.05,0.199234613
6.06,0.199030685
6.07,0.198827068
6.08,0.198623761
6.09,0.198420772
6.1,0.198218074
6.11,0.198015694
6.12,0.197813618
6.13,0.197611841
6.14,0.197410371
6.15,0.197209194
6.16,0.197008319
6.17,0.19680775
6.18,0.196607474
6.19,0.196407498
6.2,0.196207811
6.21,0.196008416
6.22,0.19580933
6.23,0.19561051
6.24,0.195411991
6.25,0.195213767
6.26,0.19501582
6.27,0.194818175
6.28,0.194620798
6.29,0.194423714
6.3,0.1942269
6.31,0.194030381
6.32,0.193834133
6.33,0.193638165
6.34,0.193442485
6.35,0.193247077
6.36,0.193051946
6.37,0.192857081
6.38,0.192662494
6.39,0.192468184
6.4,0.192274139
6.41,0.192080356
6.42,0.191886849
6.43,0.191693626
6.44,0.191500654
6.45,0.191307942
6.46,0.191115493
6.47,0.190923314
6.48,0.190731411
6.49,0.19053975
6.5,0.190348357
6.51,0.190157211
6.52,0.189966329
6.53,0.189775725
6.54,0.189585347
6.55,0.18939523
6.56,0.18920537
6.57,0.189015762
6.58,0.188826427
6.59,0.18863731
6.6,0.188448447
6.61,0.188259845
6.62,0.188071479
6.63,0.187883375
6.64,0.187695509
6.65,0.18750788
6.66,0.187320495
6.67,0.187133349
6.68,0.186946469
6.69,0.186759813
6.7,0.186573389
6.71,0.186387201
6.72,0.186201265
6.73,0.18601557
6.74,0.185830098
6.75,0.185644857
6.76,0.185459856
6.77,0.185275082
6.78,0.18509056
6.79,0.184906245
6.8,0.184722166
6.81,0.184538316
6.82,0.184354693
6.83,0.184171315
6.84,0.18398815
6.85,0.183805202
6.86,0.183622477
6.87,0.183439983
6.88,0.183257724
6.89,0.183075668
6.9,0.182893842
6.91,0.182712235
6.92,0.18253084
6.93,0.182349684
6.94,0.182168728
6.95,0.181987977
6.96,0.181807457
6.97,0.181627143
6.98,0.181447064
6.99,0.181267183
7,0.181102757
7.01,0.180970236
7.02,0.180838147
7.03,0.180706523
7.04,0.180575322
7.05,0.180444572
7.06,0.180314256
7.07,0.18018438
7.08,0.180054946
7.09,0.179925919
7.1,0.179797354
7.11,0.179669188
7.12,0.179541468
7.13,0.179414178
7.14,0.179287295
7.15,0.179160829
7.16,0.179034787
7.17,0.178909172
7.18,0.178783973
7.19,0.178659178
7.2,0.178534795
7.21,0.178410817
7.22,0.178287252
7.23,0.178164108
7.24,0.178041357
7.25,0.177918998
7.26,0.177797047
7.27,0.177675498
7.28,0.177554349
7.29,0.177433589
7.3,0.177313225
7.31,0.177193242
7.32,0.177073656
7.33,0.176954477
7.34,0.176835653
7.35,0.176717227
7.36,0.176599186
7.37,0.176481518
7.38,0.176364267
7.39,0.176247359
7.4,0.176130825
7.41,0.176014682
7.42,0.175898893
7.43,0.175783507
7.44,0.175668461
7.45,0.175553795
7.46,0.175439491
7.47,0.175325547
7.48,0.175211981
7.49,0.175098775
7.5,0.174985928
7.51,0.174873427
7.52,0.174761296
7.53,0.174649531
7.54,0.174538113
7.55,0.17442704
7.56,0.174316304
7.57,0.174205943
7.58,0.174095936
7.59,0.173986253
7.6,0.173876924
7.61,0.173767929
7.62,0.173659285
7.63,0.173550996
7.64,0.173443018
7.65,0.173335401
7.66,0.173228104
7.67,0.173121149
7.68,0.173014545
7.69,0.17290825
7.7,0.172802282
7.71,0.172696655
7.72,0.172591346
7.73,0.172486384
7.74,0.17238174
7.75,0.172277413
7.76,0.172173402
7.77,0.172069718
7.78,0.17196637
7.79,0.171863317
7.8,0.171760597
7.81,0.171658174
7.82,0.171556084
7.83,0.171454308
7.84,0.171352833
7.85,0.171251663
7.86,0.171150815
7.87,0.171050267
7.88,0.170950053
7.89,0.170850119
7.9,0.170750486
7.91,0.170651152
7.92,0.170552119
7.93,0.170453416
7.94,0.170354991
7.95,0.170256853
7.96,0.170159026
7.97,0.170061486
7.98,0.169964262
7.99,0.169867306
8,0.169770647
8.01,0.169674293
8.02,0.169578206
8.03,0.169482434
8.04,0.169386928
8.05,0.169291714
8.06,0.169196776
8.07,0.169102133
8.08,0.169007782
8.09,0.168913694
8.1,0.168819879
8.11,0.168726367
8.12,0.168633105
8.13,0.168540146
8.14,0.168447459
8.15,0.168355032
8.16,0.168262885
8.17,0.168171009
8.18,0.168079412
8.19,0.167988086
8.2,0.167897016
8.21,0.167806217
8.22,0.167715686
8.23,0.167625432
8.24,0.167535425
8.25,0.167445697
8.26,0.167356214
8.27,0.167267008
8.28,0.167178059
8.29,0.167089366
8.3,0.167000937
8.31,0.166912754
8.32,0.166824836
8.33,0.166737182
8.34,0.166649761
8.35,0.166562615
8.36,0.166475702
8.37,0.166389041
8.38,0.166302654
8.39,0.166216499
8.4,0.166130596
8.41,0.166044934
8.42,0.165959524
8.43,0.165874365
8.44,0.165789447
8.45,0.165704757
8.46,0.165620319
8.47,0.165536131
8.48,0.16545218
8.49,0.16536846
8.5,0.165284989
8.51,0.165201744
8.52,0.165118749
8.53,0.165036002
8.54,0.164953462
8.55,0.164871167
8.56,0.164789101
8.57,0.164707271
8.58,0.164625688
8.59,0.164544318
8.6,0.164463176
8.61,0.164382269
8.62,0.164301575
8.63,0.164221137
8.64,0.164140904
8.65,0.164060894
8.66,0.163981117
8.67,0.163901564
8.68,0.163822244
8.69,0.163743127
8.7,0.163664241
8.71,0.163585569
8.72,0.163507119
8.73,0.163428898
8.74,0.163350881
8.75,0.163273084
8.76,0.163195506
8.77,0.16311813
8.78,0.163040995
8.79,0.162964059
8.8,0.162887321
8.81,0.162810814
8.82,0.162734505
8.83,0.162658425
8.84,0.162582543
8.85,0.162506869
8.86,0.162431404
8.87,0.162356134
8.88,0.162281093
8.89,0.16220625
8.9,0.162131612
8.91,0.16205717
8.92,0.161982945
8.93,0.161908916
8.94,0.161835093
8.95,0.161761454
8.96,0.161688021
8.97,0.161614792
8.98,0.161541777
8.99,0.161468937
9,0.161396302
9.01,0.161323858
9.02,0.16125162
9.03,0.161179584
9.04,0.161107732
9.05,0.16103607
9.06,0.160964603
9.07,0.160893327
9.08,0.160822254
9.09,0.16075136
9.1,0.16068066
9.11,0.16061015
9.12,0.16053983
9.13,0.160469702
9.14,0.160399764
9.15,0.160330006
9.16,0.160260416
9.17,0.160191028
9.18,0.160121838
9.19,0.160052818
9.2,0.159983965
9.21,0.159915323
9.22,0.159846848
9.23,0.15977857
9.24,0.159710452
9.25,0.15964253
9.26,0.159574766
9.27,0.159507189
9.28,0.159439809
9.29,0.159372586
9.3,0.159305558
9.31,0.159238697
9.32,0.159172003
9.33,0.159105504
9.34,0.159039149
9.35,0.158972991
9.36,0.158906997
9.37,0.158841177
9.38,0.158775543
9.39,0.158710063
9.4,0.158644758
9.41,0.158579614
9.42,0.158514646
9.43,0.158449861
9.44,0.158385229
9.45,0.158320769
9.46,0.158256473
9.47,0.158192339
9.48,0.158128396
9.49,0.158064587
9.5,0.158000949
9.51,0.157937482
9.52,0.157874177
9.53,0.157811043
9.54,0.157748061
9.55,0.157685238
9.56,0.157622586
9.57,0.157560085
9.58,0.157497754
9.59,0.157435572
9.6,0.15737356
9.61,0.157311688
9.62,0.157249984
9.63,0.15718846
9.64,0.157127065
9.65,0.157065838
9.66,0.157004759
9.67,0.156943829
9.68,0.156883077
9.69,0.156822463
9.7,0.156761995
9.71,0.156701686
9.72,0.156641534
9.73,0.156581538
9.74,0.156521689
9.75,0.156461987
9.76,0.15640243
9.77,0.156343021
9.78,0.156283788
9.79,0.15622469
9.8,0.156165727
9.81,0.15610692
9.82,0.156048248
9.83,0.155989761
9.84,0.155931389
9.85,0.155873161
9.86,0.155815088
9.87,0.155757159
9.88,0.155699374
9.89,0.155641723
9.9,0.155584226
9.91,0.155526871
9.92,0.15546965
9.93,0.155412593
9.94,0.155355658
9.95,0.155298865
9.96,0.155242206
9.97,0.155185698
9.98,0.155129343
9.99,0.155073099
10,0.155017008
10.01,0.154987465
10.02,0.154956492
10.03,0.154925611
10.04,0.154894784
10.05,0.154864049
10.06,0.154833388
10.07,0.1548028
10.08,0.154772314
10.09,0.154741882
10.1,0.154711524
10.11,0.154681258
10.12,0.154651055
10.13,0.154620945
10.14,0.154590899
10.15,0.154560926
10.16,0.154531024
10.17,0.154501207
10.18,0.154471473
10.19,0.154441802
10.2,0.154412204
10.21,0.154382689
10.22,0.154353237
10.23,0.154323869
10.24,0.154294572
10.25,0.154265339
10.26,0.154236179
10.27,0.154207083
10.28,0.15417809
10.29,0.154149149
10.3,0.154120281
10.31,0.154091477
10.32,0.154062756
10.33,0.154034117
10.34,0.154005533
10.35,0.153977021
10.36,0.153948572
10.37,0.153920195
10.38,0.153891903
10.39,0.153863673
10.4,0.153835517
10.41,0.153807412
10.42,0.153779382
10.43,0.153751434
10.44,0.15372355
10.45,0.153695728
10.46,0.15366797
10.47,0.153640284
10.48,0.153612692
10.49,0.153585132
10.5,0.153557646
10.51,0.153530222
10.52,0.153502872
10.53,0.153475595
10.54,0.153448381
10.55,0.153421229
10.56,0.153394141
10.57,0.153367106
10.58,0.153340164
10.59,0.153313275
10.6,0.153286449
10.61,0.153259686
10.62,0.153232985
10.63,0.153206358
10.64,0.153179794
10.65,0.153153273
10.66,0.153126845
10.67,0.15310046
10.68,0.153074148
10.69,0.153047899
10.7,0.153021703
10.71,0.15299557
10.72,0.15296951
10.73,0.152943503
10.74,0.152917558
10.75,0.152891678
10.76,0.152865859
10.77,0.152840094
10.78,0.152814412
10.79,0.152788763
10.8,0.152763186
10.81,0.152737673
10.82,0.152712203
10.83,0.152686825
10.84,0.152661491
10.85,0.152636209
10.86,0.152610991
10.87,0.152585825
10.88,0.152560733
10.89,0.152535683
10.9,0.152510706
10.91,0.152485773
10.92,0.152460912
10.93,0.152436104
10.94,0.15241135
10.95,0.152386657
10.96,0.152362018
10.97,0.152337443
10.98,0.15231293
10.99,0.152288469
11,0.152264052
11.01,0.152239697
11.02,0.152215405
11.03,0.152191167
11.04,0.152166992
11.05,0.152142848
11.06,0.152118779
11.07,0.152094762
11.08,0.152070807
11.09,0.152046896
11.1,0.152023038
11.11,0.151999253
11.12,0.1519755
11.13,0.151951821
11.14,0.151928185
11.15,0.151904598
11.16,0.151881067
11.17,0.151857595
11.18,0.151834185
11.19,0.15181081
11.2,0.151787502
11.21,0.151764237
11.22,0.151741028
11.23,0.151717882
11.24,0.151694771
11.25,0.151671724
11.26,0.15164872
11.27,0.151625772
11.28,0.151602887
11.29,0.151580045
11.3,0.151557247
11.31,0.151534501
11.32,0.15151181
11.33,0.151489181
11.34,0.151466585
11.35,0.151444052
11.36,0.151421563
11.37,0.151399125
11.38,0.151376739
11.39,0.151354407
11.4,0.151332115
11.41,0.151309876
11.42,0.15128769
11.43,0.151265555
11.44,0.15124346
11.45,0.151221417
11.46,0.151199427
11.47,0.151177477
11.48,0.151155588
11.49,0.15113375
11.5,0.151111954
11.51,0.151090187
11.52,0.151068492
11.53,0.151046847
11.54,0.151025232
11.55,0.151003676
11.56,0.150982162
11.57,0.150960698
11.58,0.150939282
11.59,0.150917906
11.6,0.150896591
11.61,0.150875306
11.62,0.150854078
11.63,0.1508329
11.64,0.150811762
11.65,0.150790661
11.66,0.150769611
11.67,0.150748608
11.68,0.150727665
11.69,0.150706749
11.7,0.150685884
11.71,0.150665065
11.72,0.150644294
11.73,0.150623573
11.74,0.150602888
11.75,0.150582242
11.76,0.150561653
11.77,0.150541091
11.78,0.150520597
11.79,0.15050013
11.8,0.150479711
11.81,0.150459329
11.82,0.150439004
11.83,0.150418724
11.84,0.150398472
11.85,0.150378277
11.86,0.150358109
11.87,0.150337996
11.88,0.150317932
11.89,0.150297902
11.9,0.150277917
11.91,0.15025797
11.92,0.150238069
11.93,0.150218213
11.94,0.150198402
11.95,0.150178618
11.96,0.150158889
11.97,0.150139195
11.98,0.150119556
11.99,0.150099943
12,0.150080374
12.01,0.15006085
12.02,0.150041361
12.03,0.150021928
12.04,0.150002518
12.05,0.149983163
12.06,0.149963843
12.07,0.149944556
12.08,0.149925324
12.09,0.149906116
12.1,0.149886952
12.11,0.149867833
12.12,0.149848755
12.13,0.149829723
12.14,0.149810724
12.15,0.149791758
12.16,0.149772837
12.17,0.149753948
12.18,0.149735122
12.19,0.149716319
12.2,0.149697551
12.21,0.149678823
12.22,0.14966013
12.23,0.149641488
12.24,0.14962288
12.25,0.149604304
12.26,0.14958577
12.27,0.149567279
12.28,0.14954883
12.29,0.149530403
12.3,0.149512018
12.31,0.149493675
12.32,0.149475374
12.33,0.149457115
12.34,0.149438878
12.35,0.149420682
12.36,0.149402528
12.37,0.149384404
12.38,0.149366332
12.39,0.149348281
12.4,0.149330272
12.41,0.149312294
12.42,0.149294367
12.43,0.14927647
12.44,0.149258614
12.45,0.149240779
12.46,0.149222994
12.47,0.14920523
12.48,0.149187526
12.49,0.149169833
12.5,0.14915219
12.51,0.149134576
12.52,0.149116994
12.53,0.149099471
12.54,0.149081958
12.55,0.149064484
12.56,0.149047051
12.57,0.149029647
12.58,0.149012292
12.59,0.148994958
12.6,0.148977662
12.61,0.148960406
12.62,0.148943179
12.63,0.148925991
12.64,0.148908832
12.65,0.148891712
12.66,0.148874612
12.67,0.14885756
12.68,0.148840546
12.69,0.148823561
12.7,0.148806605
12.71,0.148789678
12.72,0.148772798
12.73,0.148755947
12.74,0.148739124
12.75,0.148722339
12.76,0.148705582
12.77,0.148688864
12.78,0.148672183
12.79,0.148655531
12.8,0.148638905
12.81,0.148622317
12.82,0.148605759
12.83,0.148589235
12.84,0.14857273
12.85,0.148556284
12.86,0.148539873
12.87,0.14852346
12.88,0.148507104
12.89,0.148490766
12.9,0.148474474
12.91,0.148458209
12.92,0.148441971
12.93,0.14842577
12.94,0.148409585
12.95,0.148393457
12.96,0.148377357
12.97,0.148361261
12.98,0.148345223
12.99,0.1483292
13,0.148313225
13.01,0.148297274
13.02,0.148281342
13.03,0.148265454
13.04,0.148249582
13.05,0.148233766
13.06,0.148217967
13.07,0.148202193
13.08,0.148186453
13.09,0.148170731
13.1,0.148155064
13.11,0.148139422
13.12,0.148123795
13.13,0.148108204
13.14,0.148092638
13.15,0.148077116
13.16,0.148061621
13.17,0.148046141
13.18,0.148030715
13.19,0.148015284
13.2,0.147999909
13.21,0.147984558
13.22,0.147969232
13.23,0.14795394
13.24,0.147938663
13.25,0.147923441
13.26,0.147908242
13.27,0.147893048
13.28,0.147877899
13.29,0.147862773
13.3,0.147847682
13.31,0.147832625
13.32,0.147817583
13.33,0.147802573
13.34,0.147787589
13.35,0.147772647
13.36,0.14775772
13.37,0.147742817
13.38,0.147727967
13.39,0.147713111
13.4,0.147698307
13.41,0.147683528
13.42,0.147668762
13.43,0.14765404
13.44,0.147639331
13.45,0.147624663
13.46,0.147610022
13.47,0.147595392
13.48,0.147580815
13.49,0.147566231
13.5,0.1475517
13.51,0.147537192
13.52,0.147522707
13.53,0.147508244
13.54,0.147493814
13.55,0.147479416
13.56,0.147465042
13.57,0.14745068
13.58,0.14743636
13.59,0.147422052
13.6,0.147407798
13.61,0.147393555
13.62,0.147379323
13.63,0.147365135
13.64,0.147350958
13.65,0.147336834
13.66,0.147322712
13.67,0.147308622
13.68,0.147294562
13.69,0.147280515
13.7,0.14726651
13.71,0.147252526
13.72,0.147238566
13.73,0.147224634
13.74,0.147210715
13.75,0.147196828
13.76,0.147182981
13.77,0.147169137
13.78,0.147155344
13.79,0.147141542
13.8,0.14712779
13.81,0.14711406
13.82,0.147100351
13.83,0.147086663
13.84,0.147072996
13.85,0.147059371
13.86,0.147045765
13.87,0.147032171
13.88,0.147018618
13.89,0.147005065
13.9,0.146991562
13.91,0.14697808
13.92,0.146964609
13.93,0.146951178
13.94,0.146937747
13.95,0.146924367
13.96,0.146910998
13.97,0.146897648
13.98,0.146884329
13.99,0.14687103
14,0.146857761
14.01,0.146844521
14.02,0.146831282
